,Dataset,Number of Total Matches,Detector/Descriptor,Number of Good Matches,Recall Rate of Matches,1 - Precision Rate of Matches,F-Score
43,Tech_Park,484.60714285714283,AGAST+SIFT,0.9732142857142857,0.0020082541086299654,0.9979917458913701,0.0020082541086299454
44,Tech_Park,682.625,AGAST+SIFT,56.473214285714285,0.08272948439584586,0.9172705156041541,0.08272948439584589
45,Tech_Park,1005.125,AGAST+SIFT,23.8125,0.02369108319860714,0.9763089168013929,0.023691083198607136
46,Tech_Park,960.6964285714286,AGAST+SIFT,15.455357142857142,0.016087659621926056,0.983912340378074,0.01608765962192605
47,Tech_Park,702.4017857142857,AGAST+SIFT,10.071428571428571,0.01433855775464287,0.9856614422453571,0.014338557754642874
48,Tech_Park,350.86607142857144,AGAST+SIFT,12.803571428571429,0.036491335216428736,0.9635086647835712,0.03649133521642876
49,Tech_Park,391.0,AGAST+SIFT,17.75,0.04539641943734015,0.9546035805626598,0.045396419437340164
50,Tech_Park,480.0,AGAST+SIFT,16.0,0.03333333333333333,0.9666666666666667,0.03333333333333333
51,Tech_Park,274.29464285714283,AGAST+SIFT,0.16964285714285715,0.0006184694508642298,0.9993815305491358,0.0006184694508642098
52,Tech_Park,194.91071428571428,AGAST+SIFT,0.4017857142857143,0.002061383417315621,0.9979386165826843,0.0020613834173156373
53,Tech_Park,307.24107142857144,AGAST+SIFT,5.5,0.017901252506465955,0.9820987474935341,0.017901252506465928
54,Tech_Park,348.35714285714283,AGAST+SIFT,0.8482142857142857,0.0024348985031781836,0.9975651014968219,0.0024348985031781563
55,Tech_Park,421.98214285714283,AGAST+SIFT,15.848214285714286,0.037556599382167495,0.9624434006178325,0.037556599382167495
56,Tech_Park,277.26785714285717,AGAST+SIFT,27.803571428571427,0.10027693694854124,0.8997230630514588,0.10027693694854124
57,Tech_Park,411.625,AGAST+SIFT,14.053571428571429,0.034141685827079084,0.9658583141729209,0.0341416858270791
58,Tech_Park,318.39285714285717,AGAST+SIFT,0.08928571428571429,0.00028042624789680314,0.9997195737521032,0.0002804262478968088
59,Tech_Park,193.03571428571428,AGAST+SIFT,33.339285714285715,0.1727104532839963,0.8272895467160036,0.17271045328399634
60,Tech_Park,133.76785714285714,AGAST+SIFT,1.9017857142857142,0.014217060472567081,0.9857829395274329,0.014217060472567091
61,Tech_Park,88.04464285714286,AGAST+SIFT,1.1607142857142858,0.013183247135178988,0.986816752864821,0.013183247135179016
62,Tech_Park,203.19642857142858,AGAST+SIFT,1.0089285714285714,0.004965286932067844,0.9950347130679321,0.004965286932067862
63,Tech_Park,242.34821428571428,AGAST+SIFT,0.6875,0.0028368271745938182,0.9971631728254062,0.0028368271745937935
64,Tech_Park,190.59821428571428,AGAST+SIFT,0.25,0.0013116597179931608,0.9986883402820068,0.0013116597179931731
65,Tech_Park,356.6517857142857,AGAST+SIFT,0.9107142857142857,0.0025535110777318813,0.9974464889222682,0.0025535110777318553
66,Tech_Park,446.4107142857143,AGAST+SIFT,0.42857142857142855,0.0009600384015360614,0.9990399615984639,0.0009600384015360977
67,Tech_Park,1074.375,AGAST+SIFT,4.955357142857143,0.004612316130640739,0.9953876838693593,0.004612316130640732
68,Tech_Park,1023.5267857142857,AGAST+SIFT,0.0625,6.106337505997296e-05,0.99993893662494,6.106337505996417e-05
69,Tech_Park,1331.9285714285713,AGAST+SIFT,73.40178571428571,0.05510940097602832,0.9448905990239717,0.05510940097602833
70,Tech_Park,772.9642857142857,AGAST+SIFT,0.05357142857142857,6.930647322459917e-05,0.9999306935267753,6.930647322463602e-05
71,Tech_Park,1258.1875,AGAST+SIFT,0.09821428571428571,7.806013468921422e-05,0.9999219398653109,7.806013468917692e-05
72,Tech_Park,1087.107142857143,AGAST+SIFT,0.0625,5.749203324682151e-05,0.9999425079667532,5.749203324680402e-05
73,Tech_Park,1397.330357142857,AGAST+SIFT,0.0625,4.472814870192523e-05,0.9999552718512981,4.472814870192938e-05
74,Tech_Park,1302.2410714285713,AGAST+SIFT,2.3482142857142856,0.0018032101254019514,0.9981967898745981,0.0018032101254019032
75,Tech_Park,1140.419642857143,AGAST+SIFT,151.15178571428572,0.1325404965277506,0.8674595034722493,0.13254049652775066
76,Tech_Park,1070.9464285714287,AGAST+SIFT,0.2857142857142857,0.0002667867206909776,0.9997332132793091,0.00026678672069094613
77,Tech_Park,1007.625,AGAST+SIFT,13.241071428571429,0.013140872277455829,0.9868591277225441,0.013140872277455846
78,Tech_Park,701.6785714285714,AGAST+SIFT,79.79464285714286,0.11371965185524507,0.8862803481447549,0.1137196518552451
79,Tech_Park,510.7232142857143,AGAST+SIFT,98.17857142857143,0.19223440149647733,0.8077655985035226,0.1922344014964774
80,Tech_Park,274.6875,AGAST+SIFT,7.678571428571429,0.02795384365350236,0.9720461563464976,0.02795384365350238
81,Tech_Park,224.91964285714286,AGAST+SIFT,1.7053571428571428,0.007582072962565995,0.992417927037434,0.007582072962565981
82,Tech_Park,236.91964285714286,AGAST+SIFT,1.4375,0.006067458074241567,0.9939325419257584,0.006067458074241575
83,Tech_Park,223.21428571428572,AGAST+SIFT,1.0892857142857142,0.00488,0.99512,0.004879999999999998
84,Tech_Park,128.3125,AGAST+SIFT,0.29464285714285715,0.0022962911418829587,0.997703708858117,0.0022962911418829847
85,Tech_Park,141.84821428571428,AGAST+SIFT,1.4821428571428572,0.010448794611946876,0.9895512053880531,0.010448794611946899
86,Tech_Park,158.21428571428572,AGAST+SIFT,4.053571428571429,0.02562076749435666,0.9743792325056434,0.02562076749435663
87,Tech_Park,409.51785714285717,AGAST+SIFT,26.848214285714285,0.0655605459381677,0.9344394540618323,0.06556054593816772
88,Tech_Park,519.1607142857143,AGAST+SIFT,0.08928571428571429,0.0001719808757266192,0.9998280191242734,0.000171980875726591
89,Tech_Park,288.5892857142857,AGAST+SIFT,9.357142857142858,0.03242373615494091,0.9675762638450591,0.032423736154940895
90,Tech_Park,415.3125,AGAST+SIFT,0.11607142857142858,0.0002794797377190154,0.999720520262281,0.0002794797377190196
91,Tech_Park,445.35714285714283,AGAST+SIFT,0.08928571428571429,0.0002004811547714515,0.9997995188452286,0.00020048115477144977
92,Tech_Park,523.7589285714286,AGAST+SIFT,0.07142857142857142,0.00013637680912360854,0.9998636231908764,0.00013637680912360182
93,Tech_Park,293.70535714285717,AGAST+SIFT,0.14285714285714285,0.00048639610883112927,0.9995136038911688,0.0004863961088311478
94,Tech_Park,364.0982142857143,AGAST+SIFT,2.7410714285714284,0.007528384707815297,0.9924716152921846,0.007528384707815329
95,Tech_Park,136.85714285714286,AGAST+SIFT,1.0714285714285714,0.007828810020876827,0.9921711899791231,0.007828810020876851
96,Tech_Park,378.35714285714283,AGAST+SIFT,13.625,0.03601094959410987,0.9639890504058901,0.03601094959410988
97,Tech_Park,423.57142857142856,AGAST+SIFT,23.366071428571427,0.055164418212478916,0.944835581787521,0.055164418212478944
98,Tech_Park,433.30357142857144,AGAST+SIFT,0.08035714285714286,0.00018545229754790853,0.999814547702452,0.00018545229754793482
99,Tech_Park,733.8482142857143,AGAST+SIFT,0.13392857142857142,0.00018250173376647077,0.9998174982662336,0.00018250173376645445
100,Tech_Park,968.6160714285714,AGAST+SIFT,0.6964285714285714,0.000718993409227082,0.9992810065907729,0.0007189934092270897
101,Tech_Park,1011.6964285714286,AGAST+SIFT,4.651785714285714,0.004598005471714765,0.9954019945282853,0.004598005471714752
102,Tech_Park,1371.0,AGAST+SIFT,1.8482142857142858,0.0013480775242263208,0.9986519224757737,0.0013480775242262987
103,Tech_Park,933.3392857142857,AGAST+SIFT,0.044642857142857144,4.7831327606329045e-05,0.9999521686723937,4.783132760632909e-05
104,Tech_Park,847.5803571428571,AGAST+SIFT,80.24107142857143,0.09467075393188594,0.905329246068114,0.09467075393188593
105,Tech_Park,801.8392857142857,AGAST+SIFT,132.97321428571428,0.16583524486114515,0.8341647551388548,0.16583524486114518
106,Tech_Park,755.2232142857143,AGAST+SIFT,136.0,0.18007921026186674,0.8199207897381332,0.18007921026186677
107,Tech_Park,353.76785714285717,AGAST+SIFT,46.9375,0.13267881479985866,0.8673211852001413,0.13267881479985866
108,Tech_Park,403.48214285714283,AGAST+SIFT,14.205357142857142,0.03520690418234123,0.9647930958176587,0.03520690418234126
109,Tech_Park,484.33035714285717,AGAST+SIFT,103.35714285714286,0.2134021568808185,0.7865978431191816,0.21340215688081846
110,Tech_Park,240.17857142857142,AGAST+SIFT,25.026785714285715,0.1042007434944238,0.8957992565055761,0.10420074349442385
111,Tech_Park,566.7857142857143,AGAST+SIFT,1.7857142857142858,0.00315059861373661,0.9968494013862633,0.0031505986137366437
112,Tech_Park,52.660714285714285,AKAZE,0.32142857142857145,0.006103763987792473,0.9938962360122076,0.006103763987792459
113,Tech_Park,89.44642857142857,AKAZE,0.9375,0.010481133958874027,0.9895188660411259,0.010481133958874048
114,Tech_Park,116.32142857142857,AKAZE,0.4732142857142857,0.0040681608842493095,0.9959318391157507,0.004068160884249318
115,Tech_Park,89.72321428571429,AKAZE,0.22321428571428573,0.002487809732311673,0.9975121902676882,0.0024878097323117235
116,Tech_Park,76.42857142857143,AKAZE,1.375,0.017990654205607477,0.9820093457943925,0.0179906542056075
117,Tech_Park,137.34821428571428,AKAZE,0.8392857142857143,0.0061106416173698245,0.9938893583826302,0.006110641617369837
118,Tech_Park,293.51785714285717,AKAZE,5.098214285714286,0.017369349638011802,0.9826306503619883,0.017369349638011768
119,Tech_Park,374.2857142857143,AKAZE,17.375,0.04642175572519084,0.9535782442748092,0.046421755725190826
120,Tech_Park,414.3392857142857,AKAZE,7.080357142857143,0.01708830754643796,0.982911692453562,0.01708830754643797
121,Tech_Park,401.5357142857143,AKAZE,4.741071428571429,0.011807346793560438,0.9881926532064396,0.011807346793560436
122,Tech_Park,295.04464285714283,AKAZE,3.8660714285714284,0.013103343924950826,0.9868966560750492,0.013103343924950826
123,Tech_Park,273.4642857142857,AKAZE,6.267857142857143,0.022920203735144314,0.9770797962648556,0.022920203735144338
124,Tech_Park,271.7142857142857,AKAZE,1.375,0.005060462670872765,0.9949395373291272,0.005060462670872777
125,Tech_Park,105.17857142857143,AKAZE,0.6875,0.006536502546689304,0.9934634974533108,0.006536502546689276
126,Tech_Park,150.16071428571428,AKAZE,0.7946428571428571,0.0052919491021524556,0.9947080508978475,0.005291949102152463
127,Tech_Park,234.92857142857142,AKAZE,1.8303571428571428,0.007791121921556704,0.9922088780784433,0.007791121921556718
128,Tech_Park,329.875,AKAZE,1.7410714285714286,0.005277973258268825,0.9947220267417312,0.0052779732582688334
129,Tech_Park,340.83035714285717,AKAZE,2.2857142857142856,0.006706310743195451,0.9932936892568046,0.006706310743195419
130,Tech_Park,357.24107142857144,AKAZE,12.651785714285714,0.03541526080327909,0.9645847391967208,0.035415260803279135
131,Tech_Park,220.00892857142858,AKAZE,1.6607142857142858,0.007548394951503592,0.9924516050484965,0.007548394951503547
132,Tech_Park,78.03571428571429,AKAZE,0.9464285714285714,0.012128146453089244,0.9878718535469108,0.01212814645308924
133,Tech_Park,67.44642857142857,AKAZE,0.7678571428571429,0.011384696849351337,0.9886153031506487,0.01138469684935131
134,Tech_Park,84.47321428571429,AKAZE,0.4642857142857143,0.005496247753937216,0.9945037522460629,0.005496247753937152
135,Tech_Park,119.77678571428571,AKAZE,0.9017857142857143,0.007528885575847932,0.9924711144241521,0.007528885575847894
136,Tech_Park,52.0625,AKAZE,0.5803571428571429,0.011147316069284858,0.9888526839307151,0.011147316069284867
137,Tech_Park,51.5,AKAZE,0.2857142857142857,0.005547850208044382,0.9944521497919556,0.005547850208044381
138,Tech_Park,74.38392857142857,AKAZE,0.23214285714285715,0.0031208738446765094,0.9968791261553235,0.0031208738446765146
139,Tech_Park,70.91071428571429,AKAZE,1.4732142857142858,0.02077562326869806,0.9792243767313018,0.02077562326869813
140,Tech_Park,74.21428571428571,AKAZE,1.5803571428571428,0.021294513955726662,0.9787054860442734,0.021294513955726613
141,Tech_Park,67.64285714285714,AKAZE,0.8482142857142857,0.01253959873284055,0.9874604012671594,0.012539598732840577
142,Tech_Park,61.392857142857146,AKAZE,0.9196428571428571,0.014979639325189063,0.985020360674811,0.01497963932518902
143,Tech_Park,48.473214285714285,AKAZE,0.33035714285714285,0.00681525142751888,0.9931847485724811,0.006815251427518906
144,Tech_Park,82.0625,AKAZE,0.9285714285714286,0.011315417256011316,0.9886845827439886,0.011315417256011344
145,Tech_Park,97.375,AKAZE,1.8392857142857142,0.018888685127452776,0.9811113148725473,0.018888685127452728
146,Tech_Park,80.0625,AKAZE,0.6696428571428571,0.008364001338240213,0.9916359986617598,0.008364001338240218
147,Tech_Park,82.05357142857143,AKAZE,0.8214285714285714,0.01001088139281828,0.9899891186071818,0.010010881392818265
148,Tech_Park,90.01785714285714,AKAZE,0.25,0.0027772267407260467,0.997222773259274,0.002777226740726024
149,Tech_Park,187.52678571428572,AKAZE,3.1607142857142856,0.016854735037851735,0.9831452649621483,0.016854735037851735
150,Tech_Park,218.96428571428572,AKAZE,3.4107142857142856,0.015576578045995758,0.9844234219540042,0.015576578045995765
151,Tech_Park,219.85714285714286,AKAZE,2.3482142857142856,0.010680636777128005,0.9893193632228721,0.010680636777127972
152,Tech_Park,206.77678571428572,AKAZE,2.5267857142857144,0.012219871324323157,0.9877801286756768,0.012219871324323192
153,Tech_Park,128.08928571428572,AKAZE,0.5714285714285714,0.004461173846368325,0.9955388261536317,0.004461173846368337
154,Tech_Park,106.8125,AKAZE,0.7857142857142857,0.007356014377664465,0.9926439856223355,0.007356014377664499
155,Tech_Park,149.58035714285714,AKAZE,1.2678571428571428,0.00847609383394019,0.9915239061660598,0.0084760938339402
156,Tech_Park,178.95535714285714,AKAZE,7.071428571428571,0.03951504265828469,0.9604849573417152,0.039515042658284726
157,Tech_Park,218.09821428571428,AKAZE,0.9553571428571429,0.004380398739100177,0.9956196012608999,0.004380398739100149
158,Tech_Park,258.55357142857144,AKAZE,3.7410714285714284,0.014469231300504176,0.9855307686994959,0.014469231300504162
159,Tech_Park,182.375,AKAZE,8.017857142857142,0.04396357583472045,0.9560364241652796,0.04396357583472044
160,Tech_Park,102.99107142857143,AKAZE,0.7232142857142857,0.007022106631989596,0.9929778933680103,0.007022106631989626
161,Tech_Park,83.0625,AKAZE,2.017857142857143,0.024293238740191337,0.9757067612598087,0.024293238740191316
162,Tech_Park,71.25892857142857,AKAZE,0.8392857142857143,0.011777972685127178,0.9882220273148729,0.011777972685127163
163,Tech_Park,72.66071428571429,AKAZE,1.4642857142857142,0.02015237159007127,0.9798476284099288,0.02015237159007124
164,Tech_Park,69.625,AKAZE,1.2678571428571428,0.0182097973839446,0.9817902026160554,0.018209797383944588
165,Tech_Park,70.41071428571429,AKAZE,2.4375,0.034618310930763375,0.9653816890692366,0.03461831093076339
166,Tech_Park,68.77678571428571,AKAZE,3.3482142857142856,0.048682331559132805,0.9513176684408671,0.04868233155913287
167,Tech_Park,75.79464285714286,AKAZE,0.75,0.00989515844033455,0.9901048415596655,0.009895158440334529
168,Tech_Park,71.13392857142857,AKAZE,3.392857142857143,0.047696749089996236,0.9523032509100038,0.04769674908999623
169,Tech_Park,60.544642857142854,AKAZE,2.669642857142857,0.044093791476183454,0.9559062085238166,0.04409379147618344
170,Tech_Park,72.69642857142857,AKAZE,5.375,0.07393760746745272,0.9260623925325473,0.07393760746745272
171,Tech_Park,78.75892857142857,AKAZE,5.446428571428571,0.06915315723840834,0.9308468427615917,0.06915315723840833
172,Tech_Park,63.794642857142854,AKAZE,0.8214285714285714,0.012876137158852344,0.9871238628411477,0.012876137158852309
173,Tech_Park,59.276785714285715,AKAZE,0.6964285714285714,0.01174875734297334,0.9882512426570267,0.011748757342973325
174,Tech_Park,93.14285714285714,AKAZE,0.7232142857142857,0.0077645705521472395,0.9922354294478527,0.007764570552147269
175,Tech_Park,114.69642857142857,AKAZE,0.25,0.002179666822357154,0.9978203331776428,0.0021796668223571527
176,Tech_Park,72.21428571428571,AKAZE,0.33035714285714285,0.004574678536102869,0.9954253214638972,0.004574678536102848
177,Tech_Park,75.39285714285714,AKAZE,0.5089285714285714,0.00675035528185694,0.993249644718143,0.006750355281856954
178,Tech_Park,123.61607142857143,AKAZE,1.1785714285714286,0.009534127843986998,0.990465872156013,0.009534127843986996
179,Tech_Park,302.9017857142857,AKAZE,2.607142857142857,0.008607221812822403,0.9913927781871776,0.008607221812822382
180,Tech_Park,333.6607142857143,AKAZE,3.6160714285714284,0.010837570243510838,0.9891624297564892,0.01083757024351084
181,Tech_Park,415.58035714285717,AKAZE,3.5,0.008421957245676227,0.9915780427543238,0.008421957245676204
182,Tech_Park,334.80357142857144,AKAZE,0.044642857142857144,0.00013334044482372394,0.9998666595551764,0.00013334044482366406
183,Tech_Park,384.8125,AKAZE,11.339285714285714,0.029467040998631056,0.9705329590013689,0.029467040998631063
184,Tech_Park,345.94642857142856,AKAZE,2.8482142857142856,0.008233107933722192,0.9917668920662779,0.008233107933722153
185,Tech_Park,427.5357142857143,AKAZE,10.044642857142858,0.023494277838108764,0.9765057221618912,0.02349427783810876
186,Tech_Park,399.88392857142856,AKAZE,2.6160714285714284,0.006542076941969768,0.9934579230580302,0.006542076941969806
187,Tech_Park,339.29464285714283,AKAZE,5.276785714285714,0.015552222309939214,0.9844477776900608,0.01555222230993923
188,Tech_Park,310.13392857142856,AKAZE,10.205357142857142,0.032906290485101485,0.9670937095148985,0.0329062904851015
189,Tech_Park,299.2857142857143,AKAZE,4.821428571428571,0.01610978520286396,0.9838902147971361,0.016109785202863918
190,Tech_Park,213.79464285714286,AKAZE,1.6339285714285714,0.0076425140948005845,0.9923574859051993,0.007642514094800621
191,Tech_Park,139.23214285714286,AKAZE,10.758928571428571,0.0772733102475311,0.9227266897524689,0.07727331024753113
192,Tech_Park,47.223214285714285,AKAZE,0.22321428571428573,0.004726791453961051,0.995273208546039,0.004726791453961048
193,Tech_Park,97.33035714285714,AKAZE,0.36607142857142855,0.003761122832767636,0.9962388771672324,0.003761122832767637
194,Tech_Park,124.34821428571429,AKAZE,1.2678571428571428,0.010196022115315574,0.9898039778846844,0.010196022115315567
195,Tech_Park,110.41071428571429,AKAZE,0.5535714285714286,0.005013747371825974,0.994986252628174,0.005013747371826
196,Tech_Park,75.44642857142857,AKAZE,0.5,0.006627218934911243,0.9933727810650888,0.006627218934911246
197,Tech_Park,55.794642857142854,AKAZE,0.3125,0.005600896143382942,0.994399103856617,0.005600896143382967
198,Tech_Park,87.92857142857143,AKAZE,1.2053571428571428,0.013708367181153532,0.9862916328188465,0.013708367181153534
199,Tech_Park,105.67857142857143,AKAZE,4.741071428571429,0.044863129435620146,0.9551368705643798,0.04486312943562017
200,Tech_Park,128.46428571428572,AKAZE,14.910714285714286,0.1160689463441757,0.8839310536558243,0.11606894634417572
201,Tech_Park,104.07142857142857,AKAZE,4.991071428571429,0.047958133150308856,0.9520418668496912,0.04795813315030885
202,Tech_Park,138.8125,AKAZE,1.8125,0.013057181449797388,0.9869428185502026,0.013057181449797391
203,Tech_Park,133.57142857142858,AKAZE,0.39285714285714285,0.002941176470588235,0.9970588235294118,0.00294117647058823
204,Tech_Park,159.89285714285714,AKAZE,0.33035714285714285,0.002066115702479339,0.9979338842975207,0.0020661157024793077
205,Tech_Park,137.10714285714286,AKAZE,0.44642857142857145,0.0032560562646522535,0.9967439437353477,0.003256056264652281
206,Tech_Park,97.41071428571429,AKAZE,0.9196428571428571,0.009440879926672776,0.9905591200733271,0.00944087992667282
207,Tech_Park,42.589285714285715,AKAZE,0.625,0.014675052410901467,0.9853249475890985,0.014675052410901484
208,Tech_Park,87.16071428571429,AKAZE,2.0714285714285716,0.02376562179881172,0.9762343782011883,0.023765621798811705
209,Tech_Park,116.48214285714286,AKAZE,1.0714285714285714,0.009198221677142418,0.9908017783228577,0.009198221677142383
210,Tech_Park,125.17857142857143,AKAZE,0.9553571428571429,0.007631954350927247,0.9923680456490728,0.007631954350927238
211,Tech_Park,220.65178571428572,AKAZE,4.169642857142857,0.01889693683486424,0.9811030631651357,0.018896936834864254
212,Tech_Park,296.7142857142857,AKAZE,13.151785714285714,0.044324747231584014,0.9556752527684159,0.04432474723158405
213,Tech_Park,282.95535714285717,AKAZE,3.1339285714285716,0.01107569972547411,0.9889243002745259,0.011075699725474087
214,Tech_Park,398.05357142857144,AKAZE,6.258928571428571,0.015723834731505987,0.984276165268494,0.015723834731505973
215,Tech_Park,223.91071428571428,AKAZE,10.616071428571429,0.04741207432809634,0.9525879256719038,0.04741207432809629
216,Tech_Park,218.625,AKAZE,4.714285714285714,0.0215633423180593,0.9784366576819407,0.02156334231805932
217,Tech_Park,173.78571428571428,AKAZE,3.830357142857143,0.022040690505548705,0.9779593094944513,0.0220406905055487
218,Tech_Park,155.22321428571428,AKAZE,4.982142857142857,0.032096635030198446,0.9679033649698016,0.032096635030198446
219,Tech_Park,107.33928571428571,AKAZE,8.0,0.07453002828148395,0.9254699717185161,0.07453002828148393
220,Tech_Park,103.09821428571429,AKAZE,1.3214285714285714,0.01281718195202217,0.9871828180479778,0.012817181952022182
221,Tech_Park,99.5,AKAZE,3.830357142857143,0.03849605168700646,0.9615039483129936,0.03849605168700645
222,Tech_Park,56.839285714285715,AKAZE,1.4821428571428572,0.02607602890355011,0.9739239710964499,0.026076028903550104
223,Tech_Park,143.96428571428572,AKAZE,1.2232142857142858,0.00849665095509799,0.9915033490449021,0.008496650955097938
224,Tech_Park,57.6875,BRISK,0.17857142857142858,0.003095496053242532,0.9969045039467574,0.0030954960532425424
225,Tech_Park,88.58928571428571,BRISK,0.5714285714285714,0.006450312437008668,0.9935496875629913,0.006450312437008667
226,Tech_Park,208.625,BRISK,0.25,0.0011983223487118035,0.9988016776512882,0.0011983223487117796
227,Tech_Park,101.13392857142857,BRISK,0.11607142857142858,0.0011477001853977223,0.9988522998146022,0.0011477001853977523
228,Tech_Park,77.75,BRISK,0.35714285714285715,0.004593477262287551,0.9954065227377124,0.0045934772622876
229,Tech_Park,219.71428571428572,BRISK,0.38392857142857145,0.0017473992197659298,0.998252600780234,0.001747399219765948
230,Tech_Park,711.0625,BRISK,2.5267857142857144,0.0035535353281683597,0.9964464646718317,0.0035535353281683133
