,Dataset,Number of Keypoints,Detector/Descriptor
526,Gravel_Pit,131.1042654028436,BRISK
527,Gravel_Pit,89.54502369668246,BRISK
528,Gravel_Pit,91.03791469194313,BRISK
529,Gravel_Pit,131.92417061611374,BRISK
530,Gravel_Pit,135.7772511848341,BRISK
531,Gravel_Pit,132.53080568720378,BRISK
532,Gravel_Pit,165.3601895734597,BRISK
533,Gravel_Pit,181.43601895734596,BRISK
534,Gravel_Pit,180.3127962085308,BRISK
535,Gravel_Pit,224.08530805687204,BRISK
536,Gravel_Pit,151.8436018957346,BRISK
537,Gravel_Pit,83.12322274881517,BRISK
538,Gravel_Pit,88.24644549763033,BRISK
539,Gravel_Pit,128.81990521327015,BRISK
540,Gravel_Pit,201.55450236966826,BRISK
541,Gravel_Pit,226.1990521327014,BRISK
542,Gravel_Pit,149.95260663507108,BRISK
543,Gravel_Pit,137.9004739336493,BRISK
544,Gravel_Pit,152.3175355450237,BRISK
545,Gravel_Pit,111.11848341232228,BRISK
546,Gravel_Pit,74.42654028436019,BRISK
547,Gravel_Pit,111.0521327014218,BRISK
548,Gravel_Pit,139.91943127962085,BRISK
549,Gravel_Pit,143.50236966824644,BRISK
550,Gravel_Pit,134.7772511848341,BRISK
551,Gravel_Pit,104.13744075829383,BRISK
552,Gravel_Pit,106.03791469194313,BRISK
553,Gravel_Pit,75.0521327014218,BRISK
554,Gravel_Pit,73.96682464454976,BRISK
555,Gravel_Pit,159.95260663507108,BRISK
556,Gravel_Pit,98.11848341232228,BRISK
557,Gravel_Pit,81.52132701421802,BRISK
558,Gravel_Pit,88.90995260663507,BRISK
559,Gravel_Pit,90.51184834123222,BRISK
560,Gravel_Pit,122.02843601895735,BRISK
561,Gravel_Pit,158.87677725118485,BRISK
562,Gravel_Pit,87.50236966824644,BRISK
563,Gravel_Pit,80.14691943127963,BRISK
564,Gravel_Pit,66.74407582938389,BRISK
565,Gravel_Pit,136.08530805687204,BRISK
566,Gravel_Pit,127.76777251184834,BRISK
567,Gravel_Pit,99.97630331753554,BRISK
568,Gravel_Pit,27.104265402843602,BRISK
569,Gravel_Pit,77.4739336492891,BRISK
570,Gravel_Pit,91.87203791469194,BRISK
571,Gravel_Pit,109.73459715639811,BRISK
572,Gravel_Pit,109.41232227488152,BRISK
573,Gravel_Pit,160.6777251184834,BRISK
574,Gravel_Pit,132.62559241706163,BRISK
575,Gravel_Pit,192.66824644549763,BRISK
576,Gravel_Pit,135.1563981042654,BRISK
577,Gravel_Pit,147.2654028436019,BRISK
578,Gravel_Pit,89.00947867298578,BRISK
579,Gravel_Pit,72.71563981042654,BRISK
580,Gravel_Pit,88.78199052132702,BRISK
581,Gravel_Pit,98.13744075829383,BRISK
582,Gravel_Pit,57.981042654028435,BRISK
583,Gravel_Pit,20.644549763033176,BRISK
584,Gravel_Pit,17.00473933649289,BRISK
585,Gravel_Pit,45.161137440758296,BRISK
586,Gravel_Pit,128.90521327014218,BRISK
587,Gravel_Pit,89.85308056872037,BRISK
588,Gravel_Pit,142.72037914691944,BRISK
589,Gravel_Pit,142.6824644549763,BRISK
590,Gravel_Pit,66.6303317535545,BRISK
591,Gravel_Pit,38.464454976303315,BRISK
592,Gravel_Pit,30.924170616113745,BRISK
593,Gravel_Pit,130.62559241706163,BRISK
594,Gravel_Pit,163.48815165876778,BRISK
595,Gravel_Pit,168.72511848341233,BRISK
596,Gravel_Pit,167.98104265402844,BRISK
597,Gravel_Pit,178.99052132701422,BRISK
598,Gravel_Pit,113.0995260663507,BRISK
599,Gravel_Pit,61.09478672985782,BRISK
600,Gravel_Pit,61.48815165876777,BRISK
601,Gravel_Pit,66.0521327014218,BRISK
602,Gravel_Pit,79.45497630331754,BRISK
603,Gravel_Pit,91.04739336492891,BRISK
604,Gravel_Pit,73.91469194312796,BRISK
605,Gravel_Pit,84.34123222748815,BRISK
606,Gravel_Pit,136.72985781990522,BRISK
607,Gravel_Pit,183.71090047393366,BRISK
608,Gravel_Pit,132.65876777251185,BRISK
609,Gravel_Pit,93.64928909952607,BRISK
610,Gravel_Pit,60.644549763033176,BRISK
611,Gravel_Pit,76.32227488151659,BRISK
612,Gravel_Pit,80.81516587677726,BRISK
613,Gravel_Pit,55.843601895734594,BRISK
614,Gravel_Pit,88.38388625592417,BRISK
615,Gravel_Pit,90.99052132701422,BRISK
616,Gravel_Pit,78.78199052132702,BRISK
617,Gravel_Pit,134.30331753554503,BRISK
618,Gravel_Pit,121.32227488151659,BRISK
619,Gravel_Pit,131.66350710900474,BRISK
620,Gravel_Pit,128.46445497630333,BRISK
621,Gravel_Pit,170.02369668246445,BRISK
622,Gravel_Pit,131.49289099526067,BRISK
623,Gravel_Pit,107.81042654028435,BRISK
624,Gravel_Pit,118.75355450236967,BRISK
625,Gravel_Pit,99.23696682464455,BRISK
626,Gravel_Pit,104.48341232227489,BRISK
627,Gravel_Pit,53.63507109004739,BRISK
628,Gravel_Pit,87.92417061611374,BRISK
629,Gravel_Pit,36.81042654028436,BRISK
630,Gravel_Pit,58.92890995260664,BRISK
631,Gravel_Pit,94.04739336492891,BRISK
632,Gravel_Pit,73.03791469194313,BRISK
633,Gravel_Pit,83.88151658767772,DAISY+SIFT
634,Gravel_Pit,85.08530805687204,DAISY+SIFT
635,Gravel_Pit,85.45497630331754,DAISY+SIFT
636,Gravel_Pit,85.87203791469194,DAISY+SIFT
637,Gravel_Pit,88.63981042654028,DAISY+SIFT
638,Gravel_Pit,91.15165876777252,DAISY+SIFT
639,Gravel_Pit,91.5781990521327,DAISY+SIFT
640,Gravel_Pit,94.3175355450237,DAISY+SIFT
641,Gravel_Pit,94.13270142180095,DAISY+SIFT
642,Gravel_Pit,139.49289099526067,DAISY+SIFT
643,Gravel_Pit,164.06635071090048,DAISY+SIFT
644,Gravel_Pit,115.28909952606635,DAISY+SIFT
645,Gravel_Pit,93.64928909952607,DAISY+SIFT
646,Gravel_Pit,90.06161137440758,DAISY+SIFT
647,Gravel_Pit,88.73459715639811,DAISY+SIFT
648,Gravel_Pit,86.24170616113744,DAISY+SIFT
649,Gravel_Pit,78.87203791469194,DAISY+SIFT
650,Gravel_Pit,83.19905213270142,DAISY+SIFT
651,Gravel_Pit,85.97630331753554,DAISY+SIFT
652,Gravel_Pit,81.30331753554502,DAISY+SIFT
653,Gravel_Pit,78.44075829383887,DAISY+SIFT
654,Gravel_Pit,79.08530805687204,DAISY+SIFT
655,Gravel_Pit,94.76303317535545,DAISY+SIFT
656,Gravel_Pit,112.09004739336493,DAISY+SIFT
657,Gravel_Pit,91.70616113744076,DAISY+SIFT
658,Gravel_Pit,97.82938388625593,DAISY+SIFT
659,Gravel_Pit,116.13270142180095,DAISY+SIFT
660,Gravel_Pit,153.38862559241707,DAISY+SIFT
661,Gravel_Pit,126.65876777251185,DAISY+SIFT
662,Gravel_Pit,95.7914691943128,DAISY+SIFT
663,Gravel_Pit,104.54502369668246,DAISY+SIFT
664,Gravel_Pit,118.35071090047393,DAISY+SIFT
665,Gravel_Pit,89.9004739336493,DAISY+SIFT
666,Gravel_Pit,79.86255924170617,DAISY+SIFT
667,Gravel_Pit,92.85308056872037,DAISY+SIFT
668,Gravel_Pit,92.19905213270142,DAISY+SIFT
669,Gravel_Pit,85.33175355450237,DAISY+SIFT
670,Gravel_Pit,85.87203791469194,DAISY+SIFT
671,Gravel_Pit,78.03791469194313,DAISY+SIFT
672,Gravel_Pit,95.5308056872038,DAISY+SIFT
673,Gravel_Pit,98.28436018957346,DAISY+SIFT
674,Gravel_Pit,106.71090047393365,DAISY+SIFT
675,Gravel_Pit,81.22748815165876,DAISY+SIFT
676,Gravel_Pit,97.7914691943128,DAISY+SIFT
677,Gravel_Pit,88.81516587677726,DAISY+SIFT
678,Gravel_Pit,84.85308056872037,DAISY+SIFT
679,Gravel_Pit,71.48815165876778,DAISY+SIFT
680,Gravel_Pit,93.27488151658768,DAISY+SIFT
681,Gravel_Pit,89.04265402843602,DAISY+SIFT
682,Gravel_Pit,88.65402843601896,DAISY+SIFT
683,Gravel_Pit,93.83412322274881,DAISY+SIFT
684,Gravel_Pit,118.43127962085308,DAISY+SIFT
685,Gravel_Pit,98.7867298578199,DAISY+SIFT
686,Gravel_Pit,107.41232227488152,DAISY+SIFT
687,Gravel_Pit,85.5308056872038,DAISY+SIFT
688,Gravel_Pit,80.43601895734596,DAISY+SIFT
689,Gravel_Pit,59.21327014218009,DAISY+SIFT
690,Gravel_Pit,67.77725118483413,DAISY+SIFT
691,Gravel_Pit,74.49763033175356,DAISY+SIFT
692,Gravel_Pit,84.50236966824644,DAISY+SIFT
693,Gravel_Pit,94.60189573459715,DAISY+SIFT
694,Gravel_Pit,111.6303317535545,DAISY+SIFT
695,Gravel_Pit,101.59241706161137,DAISY+SIFT
696,Gravel_Pit,112.14218009478672,DAISY+SIFT
697,Gravel_Pit,105.38862559241706,DAISY+SIFT
698,Gravel_Pit,89.51658767772511,DAISY+SIFT
699,Gravel_Pit,79.75355450236967,DAISY+SIFT
700,Gravel_Pit,77.16587677725119,DAISY+SIFT
701,Gravel_Pit,69.53554502369668,DAISY+SIFT
702,Gravel_Pit,84.15165876777252,DAISY+SIFT
703,Gravel_Pit,93.58767772511848,DAISY+SIFT
704,Gravel_Pit,86.55450236966824,DAISY+SIFT
705,Gravel_Pit,106.71563981042654,DAISY+SIFT
706,Gravel_Pit,108.74407582938389,DAISY+SIFT
707,Gravel_Pit,140.4170616113744,DAISY+SIFT
708,Gravel_Pit,105.92417061611374,DAISY+SIFT
709,Gravel_Pit,106.85308056872037,DAISY+SIFT
710,Gravel_Pit,89.89573459715639,DAISY+SIFT
711,Gravel_Pit,90.03791469194313,DAISY+SIFT
712,Gravel_Pit,82.71563981042654,DAISY+SIFT
713,Gravel_Pit,98.7867298578199,DAISY+SIFT
714,Gravel_Pit,115.60663507109005,DAISY+SIFT
715,Gravel_Pit,113.76303317535545,DAISY+SIFT
716,Gravel_Pit,108.77251184834124,DAISY+SIFT
717,Gravel_Pit,121.30805687203791,DAISY+SIFT
718,Gravel_Pit,113.82938388625593,DAISY+SIFT
719,Gravel_Pit,118.99526066350711,DAISY+SIFT
720,Gravel_Pit,112.60663507109005,DAISY+SIFT
721,Gravel_Pit,98.04739336492891,DAISY+SIFT
722,Gravel_Pit,91.8436018957346,DAISY+SIFT
723,Gravel_Pit,97.17535545023696,DAISY+SIFT
724,Gravel_Pit,106.82464454976304,DAISY+SIFT
725,Gravel_Pit,119.81516587677726,DAISY+SIFT
726,Gravel_Pit,116.52132701421802,DAISY+SIFT
727,Gravel_Pit,110.14691943127963,DAISY+SIFT
728,Gravel_Pit,99.33649289099526,DAISY+SIFT
729,Gravel_Pit,111.41706161137441,DAISY+SIFT
730,Gravel_Pit,99.56398104265404,DAISY+SIFT
731,Gravel_Pit,89.03791469194313,DAISY+SIFT
732,Gravel_Pit,103.29383886255924,DAISY+SIFT
733,Gravel_Pit,94.5308056872038,DAISY+SIFT
734,Gravel_Pit,99.96682464454976,DAISY+SIFT
735,Gravel_Pit,120.00473933649289,DAISY+SIFT
736,Gravel_Pit,138.76303317535545,DAISY+SIFT
737,Gravel_Pit,144.33649289099526,DAISY+SIFT
738,Gravel_Pit,139.76303317535545,DAISY+SIFT
739,Gravel_Pit,111.6303317535545,DAISY+SIFT
740,Gravel_Pit,91.67772511848341,DAISY+SIFT
741,Gravel_Pit,88.739336492891,DAISY+SIFT
742,Gravel_Pit,98.67298578199052,DAISY+SIFT
743,Gravel_Pit,118.32227488151659,DAISY+SIFT
744,Gravel_Pit,148.18483412322274,DAISY+SIFT
745,Gravel_Pit,158.9004739336493,DAISY+SIFT
746,Gravel_Pit,171.39810426540285,DAISY+SIFT
747,Gravel_Pit,150.1990521327014,DAISY+SIFT
748,Gravel_Pit,106.7867298578199,DAISY+SIFT
749,Gravel_Pit,120.32701421800948,DAISY+SIFT
750,Gravel_Pit,101.21800947867298,DAISY+SIFT
751,Gravel_Pit,113.37440758293839,DAISY+SIFT
752,Gravel_Pit,108.45971563981043,DAISY+SIFT
753,Gravel_Pit,102.19431279620854,DAISY+SIFT
754,Gravel_Pit,100.33649289099526,DAISY+SIFT
755,Gravel_Pit,115.21800947867298,DAISY+SIFT
756,Gravel_Pit,124.45971563981043,DAISY+SIFT
757,Gravel_Pit,95.60189573459715,DAISY+SIFT
758,Gravel_Pit,117.99052132701422,DAISY+SIFT
759,Gravel_Pit,121.9004739336493,DAISY+SIFT
760,Gravel_Pit,106.83412322274881,DAISY+SIFT
761,Gravel_Pit,103.18009478672985,DAISY+SIFT
762,Gravel_Pit,137.74881516587678,DAISY+SIFT
763,Gravel_Pit,131.3222748815166,DAISY+SIFT
764,Gravel_Pit,127.17061611374407,DAISY+SIFT
765,Gravel_Pit,129.41232227488152,DAISY+SIFT
766,Gravel_Pit,145.80568720379148,DAISY+SIFT
767,Gravel_Pit,109.75829383886256,DAISY+SIFT
768,Gravel_Pit,93.03791469194313,DAISY+SIFT
769,Gravel_Pit,79.88151658767772,DAISY+SIFT
770,Gravel_Pit,86.4739336492891,DAISY+SIFT
771,Gravel_Pit,94.41706161137441,DAISY+SIFT
772,Gravel_Pit,122.94312796208531,DAISY+SIFT
773,Gravel_Pit,120.55924170616113,DAISY+SIFT
774,Gravel_Pit,88.87203791469194,DAISY+SIFT
775,Gravel_Pit,131.64928909952607,DAISY+SIFT
776,Gravel_Pit,107.89573459715639,DAISY+SIFT
777,Gravel_Pit,104.17535545023696,DAISY+SIFT
778,Gravel_Pit,100.82938388625593,DAISY+SIFT
779,Gravel_Pit,87.92890995260663,DAISY+SIFT
780,Gravel_Pit,80.45971563981043,DAISY+SIFT
781,Gravel_Pit,81.28436018957346,DAISY+SIFT
782,Gravel_Pit,82.66824644549763,DAISY+SIFT
783,Gravel_Pit,105.23696682464455,DAISY+SIFT
784,Gravel_Pit,119.65876777251185,DAISY+SIFT
785,Gravel_Pit,144.01895734597156,DAISY+SIFT
786,Gravel_Pit,136.97630331753555,DAISY+SIFT
787,Gravel_Pit,146.2227488151659,DAISY+SIFT
788,Gravel_Pit,106.50236966824644,DAISY+SIFT
789,Gravel_Pit,96.62559241706161,DAISY+SIFT
790,Gravel_Pit,101.85781990521328,DAISY+SIFT
791,Gravel_Pit,106.24644549763033,DAISY+SIFT
792,Gravel_Pit,99.11848341232228,DAISY+SIFT
793,Gravel_Pit,75.0521327014218,DAISY+SIFT
794,Gravel_Pit,67.93838862559242,DAISY+SIFT
795,Gravel_Pit,91.83412322274881,DAISY+SIFT
796,Gravel_Pit,94.44549763033176,DAISY+SIFT
797,Gravel_Pit,103.55450236966824,DAISY+SIFT
798,Gravel_Pit,102.59241706161137,DAISY+SIFT
799,Gravel_Pit,97.56872037914692,DAISY+SIFT
800,Gravel_Pit,109.09478672985782,DAISY+SIFT
801,Gravel_Pit,94.5781990521327,DAISY+SIFT
802,Gravel_Pit,93.95260663507109,DAISY+SIFT
803,Gravel_Pit,72.67772511848341,DAISY+SIFT
804,Gravel_Pit,106.21800947867298,DAISY+SIFT
805,Gravel_Pit,115.55450236966824,DAISY+SIFT
806,Gravel_Pit,116.14218009478672,DAISY+SIFT
807,Gravel_Pit,122.53554502369668,DAISY+SIFT
808,Gravel_Pit,114.51658767772511,DAISY+SIFT
809,Gravel_Pit,99.08530805687204,DAISY+SIFT
810,Gravel_Pit,86.83412322274881,DAISY+SIFT
811,Gravel_Pit,93.64928909952607,DAISY+SIFT
812,Gravel_Pit,82.28909952606635,DAISY+SIFT
813,Gravel_Pit,85.14691943127963,DAISY+SIFT
814,Gravel_Pit,78.25592417061611,DAISY+SIFT
815,Gravel_Pit,84.45497630331754,DAISY+SIFT
816,Gravel_Pit,81.99526066350711,DAISY+SIFT
817,Gravel_Pit,96.84834123222748,DAISY+SIFT
818,Gravel_Pit,98.34123222748815,DAISY+SIFT
819,Gravel_Pit,89.41706161137441,DAISY+SIFT
820,Gravel_Pit,84.06635071090048,DAISY+SIFT
821,Gravel_Pit,90.43601895734596,DAISY+SIFT
822,Gravel_Pit,85.33175355450237,DAISY+SIFT
823,Gravel_Pit,83.62085308056872,DAISY+SIFT
824,Gravel_Pit,106.25592417061611,DAISY+SIFT
825,Gravel_Pit,110.18957345971565,DAISY+SIFT
826,Gravel_Pit,100.50236966824644,DAISY+SIFT
827,Gravel_Pit,135.43127962085308,DAISY+SIFT
828,Gravel_Pit,130.60189573459715,DAISY+SIFT
829,Gravel_Pit,123.76777251184834,DAISY+SIFT
830,Gravel_Pit,91.44549763033176,DAISY+SIFT
831,Gravel_Pit,112.21800947867298,DAISY+SIFT
832,Gravel_Pit,116.11848341232228,DAISY+SIFT
833,Gravel_Pit,125.84834123222748,DAISY+SIFT
834,Gravel_Pit,120.70142180094787,DAISY+SIFT
835,Gravel_Pit,108.05687203791469,DAISY+SIFT
836,Gravel_Pit,106.17535545023696,DAISY+SIFT
837,Gravel_Pit,104.36492890995261,DAISY+SIFT
838,Gravel_Pit,103.09004739336493,DAISY+SIFT
839,Gravel_Pit,83.45023696682465,DAISY+SIFT
840,Gravel_Pit,113.41232227488152,DAISY+SIFT
841,Gravel_Pit,92.2132701421801,DAISY+SIFT
842,Gravel_Pit,86.64454976303317,DAISY+SIFT
843,Gravel_Pit,101.54028436018957,DAISY+SIFT
844,Gravel_Pit,257.14218009478674,FAST+SIFT
845,Gravel_Pit,217.44075829383885,FAST+SIFT
846,Gravel_Pit,180.260663507109,FAST+SIFT
847,Gravel_Pit,225.4265402843602,FAST+SIFT
848,Gravel_Pit,267.9620853080569,FAST+SIFT
849,Gravel_Pit,295.4218009478673,FAST+SIFT
850,Gravel_Pit,272.3270142180095,FAST+SIFT
851,Gravel_Pit,246.01895734597156,FAST+SIFT
852,Gravel_Pit,263.1611374407583,FAST+SIFT
853,Gravel_Pit,211.8388625592417,FAST+SIFT
854,Gravel_Pit,256.1611374407583,FAST+SIFT
855,Gravel_Pit,207.81042654028437,FAST+SIFT
856,Gravel_Pit,210.28436018957345,FAST+SIFT
857,Gravel_Pit,229.35071090047393,FAST+SIFT
858,Gravel_Pit,228.01421800947867,FAST+SIFT
859,Gravel_Pit,225.35545023696682,FAST+SIFT
860,Gravel_Pit,210.89099526066352,FAST+SIFT
861,Gravel_Pit,183.75829383886256,FAST+SIFT
862,Gravel_Pit,223.18009478672985,FAST+SIFT
863,Gravel_Pit,239.85308056872037,FAST+SIFT
864,Gravel_Pit,218.83412322274881,FAST+SIFT
865,Gravel_Pit,268.17535545023696,FAST+SIFT
866,Gravel_Pit,307.6303317535545,FAST+SIFT
867,Gravel_Pit,248.24170616113744,FAST+SIFT
868,Gravel_Pit,214.01421800947867,FAST+SIFT
869,Gravel_Pit,256.54976303317534,FAST+SIFT
870,Gravel_Pit,178.62559241706163,FAST+SIFT
871,Gravel_Pit,200.72985781990522,FAST+SIFT
872,Gravel_Pit,134.17535545023696,FAST+SIFT
873,Gravel_Pit,328.71090047393363,FAST+SIFT
874,Gravel_Pit,254.18483412322274,FAST+SIFT
875,Gravel_Pit,210.35545023696682,FAST+SIFT
876,Gravel_Pit,258.08530805687207,FAST+SIFT
877,Gravel_Pit,209.24170616113744,FAST+SIFT
878,Gravel_Pit,239.02369668246445,FAST+SIFT
879,Gravel_Pit,228.44075829383885,FAST+SIFT
880,Gravel_Pit,213.76303317535545,FAST+SIFT
881,Gravel_Pit,103.80094786729858,FAST+SIFT
882,Gravel_Pit,197.38388625592418,FAST+SIFT
883,Gravel_Pit,233.8009478672986,FAST+SIFT
884,Gravel_Pit,211.60189573459715,FAST+SIFT
885,Gravel_Pit,176.13270142180096,FAST+SIFT
886,Gravel_Pit,205.61137440758293,FAST+SIFT
887,Gravel_Pit,112.29857819905213,FAST+SIFT
888,Gravel_Pit,211.99052132701422,FAST+SIFT
889,Gravel_Pit,170.95260663507108,FAST+SIFT
890,Gravel_Pit,260.2701421800948,FAST+SIFT
891,Gravel_Pit,169.69668246445497,FAST+SIFT
892,Gravel_Pit,210.23222748815166,FAST+SIFT
893,Gravel_Pit,340.49289099526067,FAST+SIFT
894,Gravel_Pit,369.70142180094786,FAST+SIFT
895,Gravel_Pit,378.6777251184834,FAST+SIFT
896,Gravel_Pit,391.38388625592415,FAST+SIFT
897,Gravel_Pit,281.1943127962085,FAST+SIFT
898,Gravel_Pit,230.9952606635071,FAST+SIFT
899,Gravel_Pit,137.02843601895734,FAST+SIFT
900,Gravel_Pit,88.67298578199052,FAST+SIFT
901,Gravel_Pit,55.824644549763036,FAST+SIFT
902,Gravel_Pit,127.57345971563981,FAST+SIFT
903,Gravel_Pit,131.70142180094786,FAST+SIFT
904,Gravel_Pit,217.70142180094786,FAST+SIFT
905,Gravel_Pit,245.32701421800948,FAST+SIFT
906,Gravel_Pit,319.3507109004739,FAST+SIFT
907,Gravel_Pit,251.43127962085308,FAST+SIFT
908,Gravel_Pit,237.15165876777252,FAST+SIFT
909,Gravel_Pit,152.01895734597156,FAST+SIFT
910,Gravel_Pit,103.89573459715639,FAST+SIFT
911,Gravel_Pit,62.41232227488152,FAST+SIFT
912,Gravel_Pit,81.64454976303317,FAST+SIFT
913,Gravel_Pit,166.30331753554503,FAST+SIFT
914,Gravel_Pit,279.4454976303318,FAST+SIFT
915,Gravel_Pit,337.2085308056872,FAST+SIFT
916,Gravel_Pit,400.17535545023696,FAST+SIFT
917,Gravel_Pit,366.01421800947867,FAST+SIFT
918,Gravel_Pit,228.93364928909952,FAST+SIFT
919,Gravel_Pit,330.7203791469194,FAST+SIFT
920,Gravel_Pit,271.6255924170616,FAST+SIFT
921,Gravel_Pit,213.62559241706163,FAST+SIFT
922,Gravel_Pit,103.83412322274881,FAST+SIFT
923,Gravel_Pit,146.15165876777252,FAST+SIFT
924,Gravel_Pit,213.6208530805687,FAST+SIFT
925,Gravel_Pit,190.76777251184834,FAST+SIFT
926,Gravel_Pit,261.34597156398104,FAST+SIFT
927,Gravel_Pit,306.8436018957346,FAST+SIFT
928,Gravel_Pit,268.8909952606635,FAST+SIFT
929,Gravel_Pit,346.74407582938386,FAST+SIFT
930,Gravel_Pit,369.98578199052133,FAST+SIFT
931,Gravel_Pit,363.2796208530806,FAST+SIFT
932,Gravel_Pit,272.81042654028437,FAST+SIFT
933,Gravel_Pit,255.4834123222749,FAST+SIFT
934,Gravel_Pit,261.22748815165875,FAST+SIFT
935,Gravel_Pit,289.07109004739334,FAST+SIFT
936,Gravel_Pit,270.2417061611374,FAST+SIFT
937,Gravel_Pit,249.8957345971564,FAST+SIFT
938,Gravel_Pit,285.0094786729858,FAST+SIFT
939,Gravel_Pit,184.93364928909952,FAST+SIFT
940,Gravel_Pit,203.8957345971564,FAST+SIFT
941,Gravel_Pit,250.98578199052133,FAST+SIFT
942,Gravel_Pit,256.86729857819904,FAST+SIFT
943,Gravel_Pit,197.28909952606634,FAST+SIFT
944,Gravel_Pit,252.24644549763033,FAST+SIFT
945,Gravel_Pit,264.12796208530807,FAST+SIFT
946,Gravel_Pit,277.90047393364927,FAST+SIFT
947,Gravel_Pit,274.6445497630332,FAST+SIFT
948,Gravel_Pit,299.9478672985782,FAST+SIFT
949,Gravel_Pit,224.1990521327014,FAST+SIFT
950,Gravel_Pit,216.67298578199052,FAST+SIFT
951,Gravel_Pit,308.97630331753555,FAST+SIFT
952,Gravel_Pit,317.61611374407585,FAST+SIFT
953,Gravel_Pit,295.81042654028437,FAST+SIFT
954,Gravel_Pit,306.93838862559244,FAST+SIFT
955,Gravel_Pit,266.13270142180096,FAST+SIFT
956,Gravel_Pit,256.39336492890993,FAST+SIFT
957,Gravel_Pit,299.3080568720379,FAST+SIFT
958,Gravel_Pit,208.33649289099526,FAST+SIFT
959,Gravel_Pit,175.35071090047393,FAST+SIFT
960,Gravel_Pit,156.45023696682463,FAST+SIFT
961,Gravel_Pit,269.74881516587675,FAST+SIFT
962,Gravel_Pit,395.6492890995261,FAST+SIFT
963,Gravel_Pit,409.54028436018956,FAST+SIFT
964,Gravel_Pit,332.7535545023697,FAST+SIFT
965,Gravel_Pit,328.0,FAST+SIFT
966,Gravel_Pit,309.90995260663504,FAST+SIFT
967,Gravel_Pit,201.86255924170615,FAST+SIFT
968,Gravel_Pit,133.4218009478673,FAST+SIFT
969,Gravel_Pit,202.1563981042654,FAST+SIFT
970,Gravel_Pit,285.86255924170615,FAST+SIFT
971,Gravel_Pit,332.3696682464455,FAST+SIFT
972,Gravel_Pit,327.76777251184836,FAST+SIFT
973,Gravel_Pit,256.0568720379147,FAST+SIFT
974,Gravel_Pit,267.29857819905214,FAST+SIFT
975,Gravel_Pit,164.86729857819904,FAST+SIFT
976,Gravel_Pit,149.43601895734596,FAST+SIFT
977,Gravel_Pit,232.3649289099526,FAST+SIFT
978,Gravel_Pit,180.9478672985782,FAST+SIFT
979,Gravel_Pit,212.67298578199052,FAST+SIFT
980,Gravel_Pit,250.28436018957345,FAST+SIFT
981,Gravel_Pit,244.93364928909952,FAST+SIFT
982,Gravel_Pit,298.09478672985784,FAST+SIFT
983,Gravel_Pit,327.29857819905214,FAST+SIFT
984,Gravel_Pit,169.7345971563981,FAST+SIFT
985,Gravel_Pit,147.28436018957345,FAST+SIFT
986,Gravel_Pit,137.07109004739337,FAST+SIFT
987,Gravel_Pit,309.17535545023696,FAST+SIFT
988,Gravel_Pit,293.7345971563981,FAST+SIFT
989,Gravel_Pit,249.50236966824644,FAST+SIFT
990,Gravel_Pit,95.37440758293839,FAST+SIFT
991,Gravel_Pit,235.93364928909952,FAST+SIFT
992,Gravel_Pit,271.61137440758296,FAST+SIFT
993,Gravel_Pit,285.08530805687207,FAST+SIFT
994,Gravel_Pit,234.46445497630333,FAST+SIFT
995,Gravel_Pit,288.66824644549763,FAST+SIFT
996,Gravel_Pit,228.0568720379147,FAST+SIFT
997,Gravel_Pit,313.09478672985784,FAST+SIFT
998,Gravel_Pit,237.4739336492891,FAST+SIFT
999,Gravel_Pit,306.6824644549763,FAST+SIFT
1000,Gravel_Pit,226.84834123222748,FAST+SIFT
1001,Gravel_Pit,212.3222748815166,FAST+SIFT
1002,Gravel_Pit,238.2654028436019,FAST+SIFT
1003,Gravel_Pit,255.8436018957346,FAST+SIFT
1004,Gravel_Pit,182.70616113744074,FAST+SIFT
1005,Gravel_Pit,61.26066350710901,FAST+SIFT
1006,Gravel_Pit,63.943127962085306,FAST+SIFT
1007,Gravel_Pit,129.11374407582937,FAST+SIFT
1008,Gravel_Pit,295.4028436018957,FAST+SIFT
1009,Gravel_Pit,203.09478672985782,FAST+SIFT
1010,Gravel_Pit,287.8957345971564,FAST+SIFT
1011,Gravel_Pit,299.85781990521326,FAST+SIFT
1012,Gravel_Pit,155.1563981042654,FAST+SIFT
1013,Gravel_Pit,104.91943127962085,FAST+SIFT
1014,Gravel_Pit,83.98104265402844,FAST+SIFT
1015,Gravel_Pit,293.8009478672986,FAST+SIFT
1016,Gravel_Pit,360.9478672985782,FAST+SIFT
1017,Gravel_Pit,350.9431279620853,FAST+SIFT
1018,Gravel_Pit,362.45497630331755,FAST+SIFT
1019,Gravel_Pit,365.4834123222749,FAST+SIFT
1020,Gravel_Pit,256.2843601895735,FAST+SIFT
1021,Gravel_Pit,152.97156398104266,FAST+SIFT
1022,Gravel_Pit,139.9478672985782,FAST+SIFT
1023,Gravel_Pit,155.0995260663507,FAST+SIFT
1024,Gravel_Pit,216.56398104265404,FAST+SIFT
1025,Gravel_Pit,264.33649289099526,FAST+SIFT
1026,Gravel_Pit,219.7345971563981,FAST+SIFT
1027,Gravel_Pit,227.4218009478673,FAST+SIFT
1028,Gravel_Pit,300.7298578199052,FAST+SIFT
1029,Gravel_Pit,371.92890995260666,FAST+SIFT
1030,Gravel_Pit,284.90047393364927,FAST+SIFT
