,Dataset,Number of Total Matches,Detector/Descriptor,Number of Good Matches,Recall Rate of Matches,1 - Precision Rate of Matches,F-Score
132,Gravel_Pit,259.73333333333335,AGAST+SIFT,0.6476190476190476,0.0024933998239953063,0.9975066001760047,0.002493399823995315
133,Gravel_Pit,199.17142857142858,AGAST+SIFT,0.05714285714285714,0.0002869028833739779,0.999713097116626,0.0002869028833739704
134,Gravel_Pit,234.08095238095237,AGAST+SIFT,0.05714285714285714,0.0002441157922574608,0.9997558842077425,0.00024411579225746592
135,Gravel_Pit,281.14761904761906,AGAST+SIFT,0.4238095238095238,0.0015074270422248946,0.9984925729577752,0.0015074270422248675
136,Gravel_Pit,273.5285714285714,AGAST+SIFT,0.16666666666666666,0.0006093208683692833,0.9993906791316306,0.000609320868369342
137,Gravel_Pit,334.70952380952383,AGAST+SIFT,0.3,0.0008962995632318001,0.9991037004367682,0.0008962995632317921
138,Gravel_Pit,372.1190476190476,AGAST+SIFT,0.05238095238095238,0.00014076396442510718,0.9998592360355749,0.00014076396442509536
139,Gravel_Pit,186.93809523809523,AGAST+SIFT,8.523809523809524,0.045596963598848614,0.9544030364011514,0.04559696359884859
140,Gravel_Pit,163.1238095238095,AGAST+SIFT,2.919047619047619,0.017894675385333958,0.9821053246146659,0.017894675385334013
141,Gravel_Pit,156.66190476190476,AGAST+SIFT,0.047619047619047616,0.000303960606705371,0.9996960393932947,0.0003039606067053578
142,Gravel_Pit,354.76190476190476,AGAST+SIFT,0.19523809523809524,0.0005503355704697987,0.9994496644295302,0.000550335570469797
143,Gravel_Pit,331.65238095238095,AGAST+SIFT,0.05714285714285714,0.00017229744281878616,0.9998277025571811,0.00017229744281883338
144,Gravel_Pit,283.0571428571429,AGAST+SIFT,0.12857142857142856,0.00045422428585848384,0.9995457757141415,0.0004542242858584952
145,Gravel_Pit,104.4095238095238,AGAST+SIFT,4.552380952380952,0.04360120404998632,0.9563987959500136,0.04360120404998633
146,Gravel_Pit,260.8904761904762,AGAST+SIFT,23.30952380952381,0.0893460127402486,0.9106539872597514,0.08934601274024857
147,Gravel_Pit,302.57142857142856,AGAST+SIFT,35.24285714285714,0.11647780925401321,0.8835221907459868,0.1164778092540132
148,Gravel_Pit,318.92857142857144,AGAST+SIFT,33.766666666666666,0.10587532661440835,0.8941246733855917,0.10587532661440835
149,Gravel_Pit,261.6380952380952,AGAST+SIFT,26.29047619047619,0.10048412929528248,0.8995158707047175,0.10048412929528248
150,Gravel_Pit,324.2142857142857,AGAST+SIFT,2.342857142857143,0.007226261291033267,0.9927737387089667,0.007226261291033293
151,Gravel_Pit,250.7047619047619,AGAST+SIFT,0.04285714285714286,0.0001709466646406321,0.9998290533353593,0.00017094666464065656
152,Gravel_Pit,357.4238095238095,AGAST+SIFT,1.0761904761904761,0.003010964707763226,0.9969890352922367,0.003010964707763262
153,Gravel_Pit,268.5,AGAST+SIFT,0.08571428571428572,0.00031923383878691144,0.999680766161213,0.0003192338387869351
154,Gravel_Pit,346.0285714285714,AGAST+SIFT,0.12857142857142856,0.0003715630418627694,0.9996284369581372,0.00037156304186278976
155,Gravel_Pit,253.84761904761905,AGAST+SIFT,0.0761904761904762,0.0003001425677196669,0.9996998574322803,0.0003001425677196874
156,Gravel_Pit,235.01904761904763,AGAST+SIFT,0.12857142857142856,0.000547068120111845,0.9994529318798882,0.000547068120111847
